solID,perfQ,#changes,pas,reliability
1320,-0.2123264149783089,7.790000000000001,13.0,-0.29830789056272855
1354,-0.058823529411764705,3.44,13.0,-0.5585470180450429
1368,-0.15191147024994128,19.39,12.0,-0.3118976793127285
1374,-0.058823529411764705,2.87,13.0,-0.428924958045043
1396,-0.1535785788418878,7.04,13.0,-0.7619531181627286
1406,-0.2124096271901781,7.790000000000001,14.0,-0.6658429686077715
1410,-0.2123722853813756,6.63,14.0,-0.7593914205627286
1418,-0.2105332194023863,10.25,13.0,-0.6658429686077715
1440,-0.15358569840599678,6.470000000000001,13.0,-0.6343555599627285
1448,-0.21240173815856891,7.289999999999999,14.0,-0.6286208505627285
1460,-0.11764705882352941,4.67,13.0,-0.29824505800000006
1464,-0.1764411354581008,7.04,13.0,-0.5303916280000001
1472,-0.11761760604633609,5.24,13.0,-0.4290156280000001
1476,-0.11764705882352941,3.0300000000000002,14.0,-0.7875468106077714
1488,-0.2123722853813756,6.47,14.0,-0.6580154205627285
1490,-0.1535785788418878,7.04,13.0,-0.7619531181627286
