solID,perfQ,#changes,pas,reliability
2146,-0.17647058823529413,7.159999999999999,14.0,-0.7875468106077714
2204,-0.10802774784528912,5.9,13.0,-0.587942292045043
2216,-0.10802774784528912,5.9,13.0,-0.587942292045043
2252,-0.10802774784528912,5.9,13.0,-0.587942292045043
2290,-0.10802774784528912,5.9,13.0,-0.587942292045043
2294,-0.21240173815856891,6.999999999999999,14.0,-0.29590885056272853
2302,-0.10802774784528912,5.9,13.0,-0.587942292045043
2306,-0.17647058823529413,7.159999999999999,14.0,-0.7875468106077714
2310,-0.17647058823529413,7.159999999999999,14.0,-0.7875468106077714
2318,-0.1535782087468042,5.77,14.0,-0.29590885056272853
2322,-0.17647058823529413,7.159999999999999,14.0,-0.7875468106077714
2326,-0.10802774784528912,5.9,13.0,-0.587942292045043
2334,-0.10802774784528912,5.9,13.0,-0.587942292045043
2348,-0.1535782087468042,6.999999999999999,14.0,-0.29590885056272853
2356,-0.10802774784528912,9.02,13.0,-0.239635192
2364,-0.21240173815856891,6.999999999999999,14.0,-0.29590885056272853
