solID,perfQ,#changes,pas,reliability
319,-0.24514973419019062,7.82,16.0,-0.9937137667644232
321,-0.08968667078248052,4.89,15.0,-0.9954432902326835
336,-0.24514973419019062,7.82,16.0,-0.9937137667644232
398,-0.24514973419019062,7.82,16.0,-0.9937137667644232
402,-0.28111451674819726,6.999999999999999,16.0,-0.9937137601147351
406,-0.28111451674819726,6.999999999999999,16.0,-0.9937137601147351
458,-0.28111451674819726,6.999999999999999,16.0,-0.9937137601147351
466,-0.08968667078248052,4.89,15.0,-0.9954432902326835
478,-0.3163742744471715,7.82,16.0,-0.9937137615188525
326,-0.13854224402156673,6.279999999999999,16.0,-0.9937130918754844
374,-0.1363798794978962,6.470000000000001,17.0,-0.9937137506839842
414,-0.13854224402156673,6.279999999999999,16.0,-0.9937130918754844
448,-0.22062774095270962,7.289999999999999,10.0,-0.993713717805763
472,-0.08945170489499583,11.39,17.0,-0.9937137506839842
502,-0.16475612463998604,7.7,13.0,-0.9923367506839842
456,-0.2811142404398181,6.999999999999999,16.0,-0.9937137601147351
